@relation feature_vector

@attribute Subject {system,it,data,sharing,program,agreements,standards,Resources,A-130,Standards,providers,maintenance,personnel,community,management,provider,CDN,product,remove,peering,crowds,replication,research,Peering,condition,increases,relationships,instance,PA,System,protocols,information,CDNs,functions,s,host,policies,ensures,delegation,conjunction,terms,algorithms,Mediator,resources,entities,arrangement,rols,content,decision,traffic,Registry,servers,access,Repository,Agent,requirements,negotiations,distribution,redirection,assignment,â,Server,registry,transmission,vessel,acknowledgement,provide,fishing,solution,header,ERS,file,documents,other,methods,Master,report,corrections,messages,facilities,deletions,message,communications,facility,BE,Frames,network,accumulation,recirculation,This,processes,Fourier,Transform,process,amount,GUI,operator,screen,users,RLCS,levels,software,change,rate,status,command,user,computers,checked,alarms,more,verification,logs,computer,ID,DCUs,pressure,Temperature,Voltages,alarm,device,log,Track,units,Log,Operation,sequence,password,stamp,way,values,Administrator,changes,reports,function,control,TCS,Software,application,hardware,power,causing,display,using,indicate,fault,AV,plan,provides,game,question,story,questions,reply,Ability,people,calendars,files,admin,accounts/addresses,print,retention,requests,agencies,backup,e-mail,Update,diligence,maintain,elements,Services,Authority,Department,systems,Provider,Personnel,date,Activation,field,LRN,validate,Block,SPID,modification,version,Indicator,Versions,input,authorization,Code,Version,interface,instruments,Settlement,majority,activity,participants,Market,costs,creating,trading,practices,procedures,integrity,environment,ISIN,purposes,MMF,JSE,immediacy,ISINs,interaction,STRATE,Issuance,Model,components,component,Participants,department,ANNA,ISO,rules,arrangements,MMI,Discount,bought,Yield,coupon,value,home,center,temperature,thermostats}
@attribute S-TAG {NN,PRP,NNS,VBG,NNP,NNPS,VB,VBZ,VBP,JJ,DT,VBN,JJR}
@attribute S-NER {O,TITLE,ORGANIZATION,MISC,STATE_OR_PROVINCE,PERSON}
@attribute S-Type {'abstract entity',null,'physical entity'}
@attribute Verb {use,for,have,shall,mitigate,from,publish,collects,at,prioritize,support,becoming,within,collect,complete,to,handle,accept,with,establish,sharing,maintain,provide,define,accommodate,test,operate,in,of,null,about,â,peering,CDN,remove,enabling,allow,on,determining,be,requires,share,allows,through,achieve,consider,specify,identifies,passes,discover,performs,predicting,configure,participating,regarding,enables,exchange,do,improving,decrease,reduce,is,initiates,In,ensures,under,are,perform,between,as,generates,encapsulates,discovering,register,supplies,provides,establishing,acquire,by,using,assist,serving,disseminating,publishes,registers,capture,request,match,generate,facilitate,Generate,logsheet,declaration,providing,via,transmit,than,permit,must,containing,receive,been,transmissions,send,notify,verify,guarantee,received,against,assemble,into,contains,along,replace,apply,adjustments,make,prior,will,should,Transform,display,acknowledge,include,change,process,monitor,update,control,check,abort,indicate,indicates,outside,opening,operator,present,has,determine,override,Failed,Initialize,reading,identify,proceed,initialize,contain,Schedule,execute,fails,can,resume,issue,command,sequence,employ,hash,testing,upload,controlling,Upon,enter,was,upon,During,inform,attempts,recording,impacting,conduct,storing,minimum,retrieve,compute,analyze,skip,receives,selects,follow,click,chooses,displays,give,choose,user,diect,wait,makes,opens,inbox,migrate,admin,folders,create,customize,meet,select,search,From,move,dispose,recover,restore,Delete,fulfill,integrate,data,log,download,default,receiving,modify,supports,add,delete,query,reject,suppress,require,Create,set,re-send,value,view,see,message,being,leave,registered,improve,creating,approved,automatically,estimates,distinguish,requested,like,would,represent,develop,by/to,To,identified,fixed,communication,throughout}
@attribute V-TAG {VB,IN,MD,VBZ,VBG,TO,NN,null,VBP,VBN,NNS,RB,VBD}
@attribute V-CAT {transitive,null,intransitive}
@attribute V-Process {N,Y,null}
@attribute Object {longitude,timestamps,minimum,administrator,able,attacks,shutdown,data,it,rate,handling,observations,available,sources,minutes,them,receipt,seconds,check,request,minute,information,requests,users,operations,environment,tools,support,service,staff,methods,criteria,rules,standards,documentation,system,technologies,contributions,delivery,Plan,A-130,Resources,requirements,Management,outlined,Institute,NIST,Standards,B,providers,network,metadata,restrictions,communications,access,€,assists,CDNs,resources,CDN,peering,internetworking,need,demand,â,compensation,participants,undertaken,research,s,scale/reach,sharing,increases,entities,administration,interactions,relationships,coordination,activities,roles,PA,peers,process,performance,protocols,participating,availability,validation,load,cost,server,replicates,event,trigger,hotspot,content,end-users,host,permitted,policies,agent,mediator,SLA-allocator,enforced,caching,selection,serversâ,servers,basis,PA.,conjunction,established,there,replicated,taken,redirected,resource,details,created,arrangement,administer,set,module,negotiations,PAs,used,conduit,approach,others,performed,DNS,clusters,cluster,levels,gateways,SR.,provider,validated,transmission,vessel,times,transmitted,message,acknowledged,operation,delete,record/report,transmissions,acknowledgement,Receipt,entry,logbook,screens,features,dates,other,populated,printer,file,means,required,Logbook,copies,country,transport,act,logsheet,declaration,Cod,returns,copy,email,string,contents,header,attribute,of,suffix,encrypted,PGP,Master,type,capture,corrections,items,interface,identifiable,trip,submission,messages,report,voyage,reports,up,generated,End,sent,deletions,deletion,operational,establish,facility,use,supplied,Correlator,e2e,output,frames,packets,part,System,statistics,tolerances,all,accumulation,comparison,changes,series,sets,ordered,values,extent,invalids,counts,normalizations,count,based,mode,adjustments,mitigation,processes,constructed,lag,input,any,piped,self,parameter,obtained,M&C,window,operator,alarm,screen,user,status,sensors,RLCS,database,elements,state,integrity,controllers,stored,level,unknown,devices,computers,updated,met,failure,units,changed,thresholds,limits,cabinets,occurs,actions,security,proceed,sequence,device,Requests,Status,Devices,identified,id,field,unit,make,sure,tables,designed,time,automatically,warning,events,Log,sequences,GUI,halted,corrected,memory,period,opening,command,occurred,resume,format,password,function,characters,verification,version,exported,Predator,capable,AVs,payload,control,configurations,necessary,capabilities,power,application,State,Mode,terminated,interruption,startup,attempts,result,interaction,execute,launched,functionality,modes,determination,Detection,condition,removed,placed,allow,functions,plan,received,interfaces,processing,plans,retrieval,names,redundancy,capability,import,links,number,viewing,discretion,validity,range,selected,uplink,area,return,flight,movie,clik,component,link,button,click,begin,page,answer,answers,question,directions,points,plot,correctly,answered,questions,proceeded,score,conclusion,story,related,exit,chance,selects,menus,pages,progress,context,complete,sense,send,product,folders,migrate,agency,organization,people,aid,lists,views,applications,embedded,testing,e-mails,e-mail,accessed,accounts/addresses,intervals,archive,attachments,retention,separate,regulations,results,Date,Subject,search,production,read,location,storage,policy,records,needed,logs,services,ActiveSync,accounts,certified,case,markings,trail,discovery,subscriptions,systems,experience,fields,corresponding,Proof,Concept,Feedback,Snow,SMART,Transit,DDOT,fleet,fleetsä,fleets,Commission,County,RWIS,Department,Weather,D,enumerated,Origin,Center,WMTMS,Corporationä,Highways,TMS,TMC,transactions,sub-directory,Provider,FALSE,Indicator,indicate,Administrator,record,Representation,Interface,Personnel,SOA,NPA-NXX,date,equal,greater,SMS,Filters,downloads,download,Information,Origination,execution,Creation,Date/Time,Activation,value,scheduling,LRN,re-scheduling,a,NPAC,initiated,Event,re-schedule,Create,Block,mechanism,valid,options,days,NPA-NXX-X,personnel,Modification,Deletion,List,updates,Active,broadcasts,validations,Timestamp,completion,broadcast,modification,modified,creation,notification,re-sends,determine,re-send,Blocks,Versions,associated,list,ID,see,modify,fails,deleted,are,affected,Version,subscription,months,tunable,hour,Code,intact,conflict,timestamp,Mashbot,bar,day,traded-settled,gross,seller-buyer,physical,market,issuer-buyer,banks,practices,risks,Market,liquidity,instruments,tradability,costs,trading,benefit,marketability,DvP,known,issued,electronically,clearing,sale-delivery,securities,purposes,SAFIRES,methodology,CSDPs,protocol,SWIFT,User,MMF,JSE,approval,NMPG,respectively,finalisation,ISINs,ISIN,response,immediacy,issuance,settlement,essential,requirement,ZAE,prefix,ZAM,bonds,ZAG,agreed,STRATE,perspective,limited,2004,implemented,capacity,participation,adaptation,NNA,Model,incorporated,Engine,program,request-notification,identification,regarding,notes,provided,SLA,Agreement,BCP,categories,bought,discount,term,maturity,repayable,payable,instrument,call,maturing,temperature,computer,web,DH,called,controllers-sensors,equipped,communication,read-saved,phone,PDA,rooms,home,spaces,controlled}
@attribute O-TAG {NN,NNS,JJ,PRP,VBG,NNP,VBN,NNPS,$,VBZ,VB,RB,IN,DT,VBD,JJR,VBP,CD}
@attribute O-NER {O,TITLE,CAUSE_OF_DEATH,DURATION,ORGANIZATION,MONEY,MISC,STATE_OR_PROVINCE,DATE,LOCATION,PERSON}
@attribute O-Type {'abstract entity',null,'physical entity'}
@attribute Label {true,false}

@data
DCUs,NNS,O,null,in,IN,null,N,mode,NN,O,'abstract entity',false
DCUs,NNS,O,null,in,IN,null,N,mode,NN,O,'abstract entity',false
more,JJR,O,'physical entity',are,VBP,intransitive,N,met,VBN,O,null,false
alarms,NNS,O,'abstract entity',shall,MD,null,N,generated,VBN,O,null,false
more,JJR,O,'physical entity',are,VBP,intransitive,N,met,VBN,O,null,false
pressure,NN,O,'physical entity',outside,IN,null,N,thresholds,NNS,O,'abstract entity',false
Temperature,NN,O,'abstract entity',outside,IN,null,N,thresholds,NNS,O,'abstract entity',false
Voltages,NNS,O,'physical entity',outside,IN,null,N,thresholds,NNS,O,'abstract entity',false
Voltages,NNS,O,'physical entity',in,IN,null,N,database,NN,O,'abstract entity',false
Voltages,NNS,O,'physical entity',outside,IN,null,N,thresholds,NNS,O,'abstract entity',false
pressure,NN,O,'physical entity',outside,IN,null,N,thresholds,NNS,O,'abstract entity',false
pressure,NN,O,'physical entity',outside,IN,null,N,thresholds,NNS,O,'abstract entity',false
Voltages,NNS,O,'physical entity',outside,IN,null,N,thresholds,NNS,O,'abstract entity',false
Voltages,NNS,O,'physical entity',outside,IN,null,N,limits,NNS,O,'abstract entity',false
Temperature,NN,O,'abstract entity',in,IN,null,N,cabinets,NNS,O,'physical entity',false
Temperature,NN,O,'abstract entity',outside,IN,null,N,thresholds,NNS,O,'abstract entity',false
pressure,NN,O,'physical entity',outside,IN,null,N,limits,NNS,O,'abstract entity',false
pressure,NN,O,'physical entity',outside,IN,null,N,thresholds,NNS,O,'abstract entity',false
Temperature,NN,O,'abstract entity',outside,IN,null,N,limits,NNS,O,'abstract entity',false
Voltages,NNS,O,'physical entity',outside,IN,null,N,thresholds,NNS,O,'abstract entity',false
Temperature,NN,O,'abstract entity',outside,IN,null,N,thresholds,NNS,O,'abstract entity',false
Temperature,NN,O,'abstract entity',outside,IN,null,N,limits,NNS,O,'abstract entity',false
pressure,NN,O,'physical entity',outside,IN,null,N,limits,NNS,O,'abstract entity',false
Voltages,NNS,O,'physical entity',outside,IN,null,N,limits,NNS,O,'abstract entity',false
Temperature,NN,O,'abstract entity',outside,IN,null,N,thresholds,NNS,O,'abstract entity',false
alarm,NN,O,'abstract entity',opening,VBG,intransitive,N,operation,NN,O,'abstract entity',false
system,NN,O,'abstract entity',operator,NN,null,N,occurs,VBZ,O,null,false
alarm,NN,O,'abstract entity',opening,VBG,intransitive,N,operation,NN,O,'abstract entity',false
system,NN,O,'abstract entity',present,VB,intransitive,Y,operator,NN,TITLE,'abstract entity',false
system,NN,O,'abstract entity',operator,NN,null,N,occurs,VBZ,O,null,false
system,NN,O,'abstract entity',with,IN,null,N,actions,NNS,O,'abstract entity',false
operator,NN,TITLE,'abstract entity',has,VBZ,transitive,N,security,NN,O,'abstract entity',false
system,NN,O,'abstract entity',determine,VB,transitive,Y,proceed,VB,O,null,false
operator,NN,TITLE,'abstract entity',has,VBZ,transitive,N,security,NN,O,'abstract entity',false
operator,NN,TITLE,'abstract entity',has,VBZ,transitive,N,security,NN,O,'abstract entity',false
operator,NN,TITLE,'abstract entity',has,VBZ,transitive,N,security,NN,O,'abstract entity',false
device,NN,O,'physical entity',in,IN,null,N,mode,NN,O,'abstract entity',false
device,NN,O,'physical entity',in,IN,null,N,mode,NN,O,'abstract entity',false
device,NN,O,'physical entity',with,IN,null,N,sequence,NN,O,'abstract entity',false
operator,NN,TITLE,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
operator,NN,TITLE,'abstract entity',override,VB,transitive,N,device,NN,O,'physical entity',false
device,NN,O,'physical entity',with,IN,null,N,sequence,NN,O,'abstract entity',false
log,VB,O,'physical entity',Failed,VBD,intransitive,N,Requests,NNS,O,'abstract entity',false
log,VB,O,'physical entity',Failed,VBD,intransitive,N,Status,NNP,O,'abstract entity',false
Track,NNP,O,'physical entity',Failed,VBD,intransitive,N,Requests,NNS,O,'abstract entity',true
Track,NNP,O,'physical entity',Failed,VBD,intransitive,N,Status,NNP,O,'abstract entity',true
units,NNS,O,'abstract entity',Initialize,VB,intransitive,N,Devices,NNPS,O,'abstract entity',true
it,PRP,O,'abstract entity',is,VBZ,intransitive,N,identified,VBN,O,null,false
software,NN,O,'abstract entity',reading,VBG,intransitive,N,id,NN,O,'physical entity',false
software,NN,O,'abstract entity',in,IN,null,N,field,NN,O,'physical entity',false
software,NN,O,'abstract entity',identify,VB,intransitive,Y,unit,NN,O,'abstract entity',false
software,NN,O,'abstract entity',identify,VB,intransitive,Y,unit,NN,O,'abstract entity',false
software,NN,O,'abstract entity',proceed,VB,intransitive,Y,make,VB,O,'abstract entity',false
software,NN,O,'abstract entity',make,VB,intransitive,N,sure,JJ,O,null,false
software,NN,O,'abstract entity',do,VB,intransitive,N,check,NN,O,'abstract entity',false
software,NN,O,'abstract entity',initialize,VB,intransitive,Y,tables,NNS,O,'abstract entity',false
software,NN,O,'abstract entity',shall,MD,null,N,designed,VBN,O,null,false
Log,NNP,MISC,'physical entity',will,MD,transitive,N,time,NN,DATE,'abstract entity',false
Log,NNP,MISC,'physical entity',will,MD,transitive,N,time,NN,DATE,'abstract entity',false
Log,NNP,MISC,'physical entity',will,MD,transitive,N,failure,NN,O,'abstract entity',false
Log,NNP,MISC,'physical entity',will,MD,transitive,N,time,NN,DATE,'abstract entity',false
Log,NNP,MISC,'physical entity',will,MD,transitive,N,failure,NN,O,'abstract entity',false
Log,NNP,MISC,'physical entity',will,MD,transitive,N,generated,VBN,O,null,false
Log,NNP,MISC,'physical entity',will,MD,transitive,N,time,NN,DATE,'abstract entity',false
Log,NNP,MISC,'physical entity',will,MD,transitive,N,information,NN,O,'abstract entity',false
Log,NNP,MISC,'physical entity',will,MD,transitive,N,information,NN,O,'abstract entity',false
Log,NNP,MISC,'physical entity',will,MD,transitive,N,failure,NN,O,'abstract entity',false
Log,NNP,MISC,'physical entity',will,MD,transitive,N,failure,NN,O,'abstract entity',false
Log,NNP,MISC,'physical entity',will,MD,transitive,N,automatically,RB,O,null,false
Log,NN,O,'physical entity',contain,VB,transitive,N,information,NN,O,'abstract entity',false
Log,NN,O,'physical entity',contain,VB,transitive,N,warning,NN,O,'abstract entity',false
Log,NNP,O,'physical entity',will,MD,transitive,N,automatically,RB,O,null,false
user,NN,O,'physical entity',with,IN,null,N,system,NN,O,'abstract entity',false
Log,NNP,O,'physical entity',will,MD,transitive,N,generated,VBN,O,null,false
log,NN,O,'physical entity',about,IN,null,N,events,NNS,O,'abstract entity',false
log,NN,O,'physical entity',about,IN,null,N,events,NNS,O,'abstract entity',false
log,NN,O,'physical entity',about,IN,null,N,events,NNS,O,'abstract entity',false
log,NN,O,'physical entity',about,IN,null,N,events,NNS,O,'abstract entity',false
log,NN,O,'physical entity',contains,VBZ,transitive,N,information,NN,O,'abstract entity',false
log,NN,O,'physical entity',about,IN,null,N,operations,NNS,O,'abstract entity',false
Operation,NNP,O,'abstract entity',Schedule,VB,transitive,N,Log,NN,O,'physical entity',false
log,NN,O,'physical entity',contains,VBZ,transitive,N,operations,NNS,O,'abstract entity',false
log,NN,O,'physical entity',contains,VBZ,transitive,N,operations,NNS,O,'abstract entity',false
log,NN,O,'physical entity',about,IN,null,N,operations,NNS,O,'abstract entity',false
RLCS,NN,O,null,execute,VB,transitive,Y,sequences,NNS,O,'abstract entity',false
RLCS,NN,O,null,execute,VB,transitive,Y,sequences,NNS,O,'abstract entity',false
RLCS,NN,O,null,execute,VB,transitive,Y,sequences,NNS,O,'abstract entity',false
RLCS,NN,O,null,execute,VB,transitive,Y,sequences,NNS,O,'abstract entity',false
RLCS,NN,O,null,present,VB,intransitive,Y,operations,NNS,O,'abstract entity',false
RLCS,NN,O,null,to,TO,null,N,operator,NN,TITLE,'abstract entity',false
RLCS,NN,O,null,at,IN,null,N,GUI,NNP,O,'abstract entity',false
RLCS,NN,O,null,present,VB,intransitive,Y,operations,NNS,O,'abstract entity',false
device,NN,O,'physical entity',fails,VBZ,intransitive,N,report,VB,O,'abstract entity',false
sequence,NN,O,'abstract entity',shall,MD,null,N,halted,VBN,O,null,false
status,NN,O,'abstract entity',can,MD,transitive,N,corrected,VBN,O,null,false
status,NN,O,'abstract entity',in,IN,null,N,memory,NN,O,'abstract entity',false
operator,NN,TITLE,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
status,NN,O,'abstract entity',can,MD,transitive,N,period,NN,O,'abstract entity',false
status,NN,O,'abstract entity',in,IN,null,N,database,NN,O,'abstract entity',false
status,NN,O,'abstract entity',in,IN,null,N,memory,NN,O,'abstract entity',false
status,NN,O,'abstract entity',can,MD,transitive,N,period,NN,O,'abstract entity',false
status,NN,O,'abstract entity',in,IN,null,N,memory,NN,O,'abstract entity',false
operator,NN,TITLE,'abstract entity',resume,VB,intransitive,Y,opening,NN,O,'abstract entity',false
status,NN,O,'abstract entity',in,IN,null,N,memory,NN,O,'abstract entity',false
operator,NN,TITLE,'abstract entity',resume,VB,intransitive,Y,sequence,NN,O,'abstract entity',false
operator,NN,TITLE,'abstract entity',issue,VB,transitive,N,command,NN,O,'abstract entity',false
operator,NN,TITLE,'abstract entity',opening,NN,intransitive,N,occurred,VBN,O,null,false
status,NN,O,'abstract entity',in,IN,null,N,memory,NN,O,'abstract entity',false
status,NN,O,'abstract entity',can,MD,transitive,N,period,NN,O,'abstract entity',false
status,NN,O,'abstract entity',can,MD,transitive,N,corrected,VBN,O,null,false
operator,NN,TITLE,'abstract entity',command,NN,transitive,N,resume,VB,O,'abstract entity',false
status,NN,O,'abstract entity',in,IN,null,N,memory,NN,O,'abstract entity',false
status,NN,O,'abstract entity',in,IN,null,N,memory,NN,O,'abstract entity',false
status,NN,O,'abstract entity',in,IN,null,N,memory,NN,O,'abstract entity',false
status,NN,O,'abstract entity',can,MD,transitive,N,period,NN,O,'abstract entity',false
operator,NN,TITLE,'abstract entity',sequence,NN,transitive,N,occurred,VBN,O,null,false
status,NN,O,'abstract entity',in,IN,null,N,database,NN,O,'abstract entity',false
software,NN,O,'abstract entity',update,VB,transitive,N,tables,NNS,O,'abstract entity',false
software,NN,O,'abstract entity',support,VB,transitive,N,operations,NNS,O,'abstract entity',false
software,NN,O,'abstract entity',shall,MD,null,N,format,NN,O,'abstract entity',false
software,NN,O,'abstract entity',shall,MD,null,N,password,NN,O,'abstract entity',false
password,NN,O,'abstract entity',in,IN,null,N,format,NN,O,'abstract entity',false
software,NN,O,'abstract entity',shall,MD,null,N,data,NNS,O,'abstract entity',false
software,NN,O,'abstract entity',shall,MD,null,N,format,NN,O,'abstract entity',false
system,NN,O,'abstract entity',employ,VB,transitive,N,function,NN,O,'abstract entity',false
data,NNS,O,'abstract entity',in,IN,null,N,field,NN,O,'physical entity',false
system,NN,O,'abstract entity',employ,VB,transitive,N,function,NN,O,'abstract entity',false
stamp,NN,O,'abstract entity',shall,MD,null,N,updated,VBN,O,null,false
stamp,NN,O,'abstract entity',shall,MD,null,N,updated,VBN,O,null,false
way,NN,O,'abstract entity',hash,VBP,transitive,N,values,NNS,O,'abstract entity',false
system,NN,O,'abstract entity',for,IN,null,N,system,NN,O,'abstract entity',false
system,NN,O,'abstract entity',for,IN,null,N,system,NN,O,'abstract entity',false
values,NNS,O,'abstract entity',shall,MD,null,N,stored,VBN,O,null,false
values,NNS,O,'abstract entity',shall,MD,null,N,stored,VBN,O,null,false
values,NNS,O,'abstract entity',shall,MD,null,N,characters,NNS,O,'abstract entity',false
values,NNS,O,'abstract entity',shall,MD,null,N,characters,NNS,O,'abstract entity',false
system,NN,O,'abstract entity',for,IN,null,N,verification,NN,O,'abstract entity',false
system,NN,O,'abstract entity',for,IN,null,N,verification,NN,O,'abstract entity',false
Administrator,NNP,TITLE,'physical entity',testing,VBG,transitive,N,environment,NN,O,'abstract entity',false
Administrator,NNP,TITLE,'physical entity',testing,VBG,transitive,N,changes,NNS,O,'abstract entity',false
Administrator,NNP,TITLE,'physical entity',upload,VB,transitive,N,version,NN,O,'abstract entity',true
Administrator,NNP,TITLE,'physical entity',upload,VB,transitive,N,version,NN,O,'abstract entity',true
Administrator,NNP,TITLE,'physical entity',on,IN,null,N,system,NN,O,'abstract entity',false
changes,NNS,O,'abstract entity',in,IN,null,N,environment,NN,O,'abstract entity',false
Administrator,NNP,TITLE,'physical entity',change,VB,intransitive,N,rules,NNS,O,'abstract entity',true
system,NN,O,'abstract entity',use,VB,transitive,N,exported,VBN,O,null,false
system,NN,O,'abstract entity',use,VB,transitive,N,data,NNS,O,'abstract entity',false
system,NN,O,'abstract entity',use,VB,transitive,N,database,NN,O,'abstract entity',false
reports,NNS,O,'abstract entity',controlling,VBG,transitive,Y,Predator,NNP,O,'physical entity',false
reports,NNS,O,'abstract entity',be,VB,intransitive,N,capable,JJ,O,null,false
reports,NNS,O,'abstract entity',controlling,VBG,transitive,Y,AVs,NNPS,O,'abstract entity',false
function,NN,O,'abstract entity',provide,VB,transitive,Y,payload,NN,O,'physical entity',false
control,NN,O,'abstract entity',of,IN,null,N,payload,NN,O,'physical entity',false
function,NN,O,'abstract entity',provide,VB,transitive,Y,command,NN,O,'abstract entity',false
function,NN,O,'abstract entity',provide,VB,transitive,Y,payload,NN,O,'physical entity',false
function,NN,O,'abstract entity',provide,VB,transitive,Y,control,NN,O,'abstract entity',false
function,NN,O,'abstract entity',provide,VB,transitive,Y,control,NN,O,'abstract entity',false
function,NN,O,'abstract entity',provide,VB,transitive,Y,command,NN,O,'abstract entity',false
system,NN,O,'abstract entity',provide,VB,transitive,Y,configurations,NNS,O,'abstract entity',false
system,NN,O,'abstract entity',provide,VB,transitive,Y,necessary,JJ,O,'physical entity',false
system,NN,O,'abstract entity',provide,VB,transitive,Y,capabilities,NNS,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',Upon,IN,null,N,power,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',Upon,IN,null,N,application,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',enter,VB,intransitive,N,State,NNP,ORGANIZATION,'abstract entity',false
TCS,NNP,ORGANIZATION,'physical entity',execute,VB,transitive,Y,mode,NN,O,'abstract entity',false
Software,NNP,O,'abstract entity',was,VBD,intransitive,N,halted,VBN,O,null,false
TCS,NNP,ORGANIZATION,'physical entity',execute,VB,transitive,Y,mode,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',enter,VB,intransitive,N,Mode,NNP,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',enter,VB,intransitive,N,operation,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',upon,IN,null,N,application,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',upon,IN,null,N,application,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',enter,VB,intransitive,N,Mode,NNP,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',upon,IN,null,N,power,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',enter,VB,intransitive,N,Mode,NNP,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',upon,IN,null,N,power,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',enter,VB,intransitive,N,operation,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',enter,VB,intransitive,N,operation,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',enter,VB,intransitive,N,operation,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',enter,VB,intransitive,N,Mode,NNP,O,'abstract entity',false
Software,NNP,ORGANIZATION,'abstract entity',is,VBZ,intransitive,N,terminated,VBN,O,null,false
Software,NNP,ORGANIZATION,'abstract entity',is,VBZ,intransitive,N,terminated,VBN,O,null,false
TCS,NN,ORGANIZATION,'physical entity',upon,IN,null,N,application,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',upon,IN,null,N,power,NN,O,'abstract entity',false
software,NN,O,'abstract entity',is,VBZ,intransitive,N,halted,VBN,O,null,false
software,NN,O,'abstract entity',to,TO,null,N,interruption,NN,O,'abstract entity',false
software,NN,O,'abstract entity',to,TO,null,N,interruption,NN,O,'abstract entity',false
software,NN,O,'abstract entity',is,VBZ,intransitive,N,halted,VBN,O,null,false
TCS,NN,ORGANIZATION,'physical entity',enter,VB,intransitive,N,Mode,NNP,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',During,IN,null,N,startup,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',inform,VB,intransitive,Y,operator,NN,TITLE,'abstract entity',false
function,NN,O,'abstract entity',as,IN,null,N,level,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',operator,NN,null,N,attempts,VBZ,O,'abstract entity',false
function,NN,O,'abstract entity',as,IN,null,N,level,NN,O,'abstract entity',false
function,NN,O,'abstract entity',as,IN,null,N,result,NN,O,'physical entity',false
function,NN,O,'abstract entity',as,IN,null,N,interaction,NN,O,'abstract entity',false
operator,NN,TITLE,'abstract entity',attempts,VBZ,transitive,N,execute,VB,O,null,false
function,NN,O,'abstract entity',as,IN,null,N,interaction,NN,O,'abstract entity',false
TCS,NNP,ORGANIZATION,'physical entity',in,IN,null,N,Mode,NNP,O,'abstract entity',false
application,NN,O,'abstract entity',is,VBZ,intransitive,N,launched,VBN,O,null,false
TCS,NNP,ORGANIZATION,'physical entity',in,IN,null,N,Mode,NNP,O,'abstract entity',false
TCS,NNP,ORGANIZATION,'physical entity',is,VBZ,intransitive,N,supplied,VBN,O,null,false
TCS,NNP,ORGANIZATION,'physical entity',provide,VB,transitive,Y,necessary,JJ,O,'physical entity',false
TCS,NNP,ORGANIZATION,'physical entity',provide,VB,transitive,Y,functionality,NN,O,'abstract entity',false
TCS,NNP,ORGANIZATION,'physical entity',in,IN,null,N,Mode,NNP,ORGANIZATION,'abstract entity',false
TCS,NNP,ORGANIZATION,'physical entity',resume,VB,intransitive,Y,State,NNP,ORGANIZATION,'abstract entity',false
TCS,NNP,ORGANIZATION,'physical entity',within,IN,null,N,seconds,NNS,DURATION,'abstract entity',false
TCS,NNP,ORGANIZATION,'physical entity',provide,VB,transitive,Y,functionality,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',shall,MD,null,N,capable,JJ,O,null,false
TCS,NN,ORGANIZATION,'physical entity',recording,VBG,transitive,N,communications,NNS,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',recording,VBG,transitive,N,necessary,JJ,O,'physical entity',false
TCS,NN,ORGANIZATION,'physical entity',recording,VBG,transitive,N,information,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',recording,VBG,transitive,N,necessary,JJ,O,'physical entity',false
TCS,NN,ORGANIZATION,'physical entity',recording,VBG,transitive,N,data,NNS,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',recording,VBG,transitive,N,necessary,JJ,O,'physical entity',false
TCS,NN,ORGANIZATION,'physical entity',recording,VBG,transitive,N,data,NNS,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',recording,VBG,transitive,N,information,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',recording,VBG,transitive,N,information,NN,O,'abstract entity',false
TCS,NN,ORGANIZATION,'physical entity',recording,VBG,transitive,N,necessary,JJ,O,'physical entity',false
TCS,NN,ORGANIZATION,'physical entity',recording,VBG,transitive,N,communications,NNS,O,'abstract entity',false
